,iso2,year,cases,sex,age
29810,RO,1997,200.0,f,55-64
29811,RO,1998,219.0,f,55-64
29812,RO,1999,198.0,f,55-64
29813,RO,2000,207.0,f,55-64
29814,RO,2001,228.0,f,55-64
29815,RO,2002,202.0,f,55-64
29816,RO,2003,196.0,f,55-64
29817,RO,2004,230.0,f,55-64
29818,RO,2005,219.0,f,55-64
29819,RO,2006,224.0,f,55-64
29820,RO,2007,230.0,f,55-64
29821,RO,2008,225.0,f,55-64
29822,RS,2005,22.0,f,55-64
29823,RS,2006,44.0,f,55-64
29824,RS,2007,26.0,f,55-64
29825,RS,2008,26.0,f,55-64
29826,RU,1996,4.0,f,55-64
29827,RU,1997,13.0,f,55-64
29828,RU,1998,15.0,f,55-64
29829,RU,1999,313.0,f,55-64
29830,RU,2000,31.0,f,55-64
29831,RU,2001,442.0,f,55-64
29832,RU,2002,452.0,f,55-64
29833,RU,2003,462.0,f,55-64
29834,RU,2004,528.0,f,55-64
29835,RU,2006,560.0,f,55-64
29836,RU,2007,653.0,f,55-64
29837,RU,2008,687.0,f,55-64
29838,RW,1996,23.0,f,55-64
29839,RW,1997,37.0,f,55-64
29840,RW,1999,31.0,f,55-64
29841,RW,2000,52.0,f,55-64
29842,RW,2002,15.0,f,55-64
29843,RW,2003,41.0,f,55-64
29844,RW,2004,53.0,f,55-64
29845,RW,2005,60.0,f,55-64
29846,RW,2006,72.0,f,55-64
29847,RW,2007,70.0,f,55-64
29848,RW,2008,82.0,f,55-64
29849,SA,1998,28.0,f,55-64
29850,SA,1999,73.0,f,55-64
29851,SA,2000,50.0,f,55-64
29852,SA,2001,39.0,f,55-64
29853,SA,2002,51.0,f,55-64
29854,SA,2003,51.0,f,55-64
29855,SA,2004,47.0,f,55-64
29856,SA,2005,51.0,f,55-64
29857,SA,2006,37.0,f,55-64
29858,SA,2007,39.0,f,55-64
29859,SA,2008,48.0,f,55-64
29860,SB,1995,13.0,f,55-64
29861,SB,1996,6.0,f,55-64
29862,SB,1997,4.0,f,55-64
29863,SB,1998,7.0,f,55-64
29864,SB,2000,5.0,f,55-64
29865,SB,2002,7.0,f,55-64
29866,SB,2003,10.0,f,55-64
29867,SB,2004,8.0,f,55-64
29868,SB,2005,9.0,f,55-64
29869,SB,2006,8.0,f,55-64
29870,SB,2007,5.0,f,55-64
29871,SB,2008,3.0,f,55-64
29872,SC,1995,0.0,f,55-64
29873,SC,1996,1.0,f,55-64
29874,SC,1997,1.0,f,55-64
29875,SC,1998,1.0,f,55-64
29876,SC,2001,0.0,f,55-64
29877,SC,2002,0.0,f,55-64
29878,SC,2003,0.0,f,55-64
29879,SC,2004,1.0,f,55-64
29880,SC,2005,0.0,f,55-64
29881,SC,2008,0.0,f,55-64
29882,SD,1995,342.0,f,55-64
29883,SD,1998,356.0,f,55-64
29884,SD,1999,594.0,f,55-64
29885,SD,2000,327.0,f,55-64
29886,SD,2001,212.0,f,55-64
29887,SD,2002,275.0,f,55-64
29888,SD,2003,384.0,f,55-64
29889,SD,2004,400.0,f,55-64
29890,SD,2005,411.0,f,55-64
29891,SD,2006,442.0,f,55-64
29892,SD,2007,467.0,f,55-64
29893,SD,2008,344.0,f,55-64
29894,SE,1995,4.0,f,55-64
29895,SE,1996,6.0,f,55-64
29896,SE,1997,3.0,f,55-64
29897,SE,1998,2.0,f,55-64
29898,SE,1999,2.0,f,55-64
29899,SE,2000,2.0,f,55-64
29900,SE,2001,2.0,f,55-64
29901,SE,2002,2.0,f,55-64
29902,SE,2003,0.0,f,55-64
29903,SE,2004,3.0,f,55-64
29904,SE,2005,3.0,f,55-64
29905,SE,2006,2.0,f,55-64
29906,SE,2007,1.0,f,55-64
29907,SE,2008,1.0,f,55-64
29908,SG,1995,19.0,f,55-64
29909,SG,1997,12.0,f,55-64
29910,SG,1998,25.0,f,55-64
29911,SG,1999,17.0,f,55-64
29912,SG,2000,5.0,f,55-64
29913,SG,2001,9.0,f,55-64
29914,SG,2002,24.0,f,55-64
29915,SG,2003,20.0,f,55-64
29916,SG,2004,19.0,f,55-64
29917,SG,2005,20.0,f,55-64
29918,SG,2006,27.0,f,55-64
29919,SG,2007,11.0,f,55-64
29920,SG,2008,17.0,f,55-64
29921,SI,1995,5.0,f,55-64
29922,SI,1996,7.0,f,55-64
29923,SI,1997,4.0,f,55-64
29924,SI,1998,2.0,f,55-64
29925,SI,1999,6.0,f,55-64
29926,SI,2000,3.0,f,55-64
29927,SI,2001,5.0,f,55-64
29928,SI,2002,3.0,f,55-64
29929,SI,2003,4.0,f,55-64
29930,SI,2004,2.0,f,55-64
29931,SI,2005,4.0,f,55-64
29932,SI,2006,4.0,f,55-64
29933,SI,2007,3.0,f,55-64
29934,SI,2008,2.0,f,55-64
29935,SK,1995,33.0,f,55-64
29936,SK,1996,17.0,f,55-64
29937,SK,1997,9.0,f,55-64
29938,SK,1998,5.0,f,55-64
29939,SK,1999,8.0,f,55-64
29940,SK,2000,4.0,f,55-64
29941,SK,2001,4.0,f,55-64
29942,SK,2002,5.0,f,55-64
29943,SK,2003,4.0,f,55-64
29944,SK,2004,4.0,f,55-64
29945,SK,2005,6.0,f,55-64
29946,SK,2006,3.0,f,55-64
29947,SK,2007,3.0,f,55-64
29948,SK,2008,1.0,f,55-64
29949,SL,1995,24.0,f,55-64
29950,SL,1996,49.0,f,55-64
29951,SL,1997,39.0,f,55-64
29952,SL,1998,43.0,f,55-64
29953,SL,2000,49.0,f,55-64
29954,SL,2001,61.0,f,55-64
29955,SL,2002,48.0,f,55-64
29956,SL,2003,77.0,f,55-64
29957,SL,2004,89.0,f,55-64
29958,SL,2005,114.0,f,55-64
29959,SL,2006,111.0,f,55-64
29960,SL,2007,143.0,f,55-64
29961,SM,2003,0.0,f,55-64
29962,SM,2004,0.0,f,55-64
29963,SN,1995,126.0,f,55-64
29964,SN,1996,121.0,f,55-64
29965,SN,1997,87.0,f,55-64
29966,SN,1998,98.0,f,55-64
29967,SN,1999,106.0,f,55-64
29968,SN,2000,107.0,f,55-64
29969,SN,2001,113.0,f,55-64
29970,SN,2002,118.0,f,55-64
29971,SN,2003,122.0,f,55-64
29972,SN,2004,139.0,f,55-64
29973,SN,2005,116.0,f,55-64
29974,SN,2006,124.0,f,55-64
29975,SN,2007,121.0,f,55-64
29976,SN,2008,148.0,f,55-64
29977,SO,1995,25.0,f,55-64
29978,SO,1996,38.0,f,55-64
29979,SO,1997,56.0,f,55-64
29980,SO,1998,74.0,f,55-64
29981,SO,1999,74.0,f,55-64
29982,SO,2000,72.0,f,55-64
29983,SO,2001,97.0,f,55-64
29984,SO,2002,111.0,f,55-64
29985,SO,2003,161.0,f,55-64
29986,SO,2004,157.0,f,55-64
29987,SO,2005,212.0,f,55-64
29988,SO,2006,171.0,f,55-64
29989,SO,2007,181.0,f,55-64
29990,SO,2008,191.0,f,55-64
29991,SR,1996,3.0,f,55-64
29992,SR,1997,0.0,f,55-64
29993,SR,2000,1.0,f,55-64
29994,SR,2001,0.0,f,55-64
29995,SR,2002,0.0,f,55-64
29996,SR,2003,1.0,f,55-64
29997,SR,2004,1.0,f,55-64
29998,SR,2005,1.0,f,55-64
29999,SR,2006,0.0,f,55-64
30000,ST,2000,4.0,f,55-64
30001,ST,2001,6.0,f,55-64
30002,ST,2002,2.0,f,55-64
30003,ST,2003,0.0,f,55-64
30004,ST,2004,1.0,f,55-64
30005,ST,2005,3.0,f,55-64
30006,ST,2006,1.0,f,55-64
30007,ST,2007,5.0,f,55-64
30008,ST,2008,0.0,f,55-64
30009,SV,1996,38.0,f,55-64
30010,SV,1997,42.0,f,55-64
30011,SV,1998,43.0,f,55-64
30012,SV,1999,44.0,f,55-64
30013,SV,2000,39.0,f,55-64
30014,SV,2001,53.0,f,55-64
30015,SV,2002,51.0,f,55-64
30016,SV,2003,44.0,f,55-64
30017,SV,2004,48.0,f,55-64
30018,SV,2005,42.0,f,55-64
30019,SV,2006,38.0,f,55-64
30020,SV,2007,33.0,f,55-64
30021,SV,2008,40.0,f,55-64
30022,SY,1995,37.0,f,55-64
30023,SY,1996,45.0,f,55-64
30024,SY,1997,36.0,f,55-64
30025,SY,1998,18.0,f,55-64
30026,SY,2000,38.0,f,55-64
30027,SY,2001,42.0,f,55-64
30028,SY,2002,31.0,f,55-64
30029,SY,2003,33.0,f,55-64
30030,SY,2004,59.0,f,55-64
30031,SY,2005,32.0,f,55-64
30032,SY,2006,39.0,f,55-64
30033,SY,2007,30.0,f,55-64
30034,SY,2008,29.0,f,55-64
30035,SZ,1995,8.0,f,55-64
30036,SZ,1996,58.0,f,55-64
30037,SZ,2000,24.0,f,55-64
30038,SZ,2001,18.0,f,55-64
30039,SZ,2002,13.0,f,55-64
30040,SZ,2003,20.0,f,55-64
30041,SZ,2004,19.0,f,55-64
30042,SZ,2005,21.0,f,55-64
30043,SZ,2006,48.0,f,55-64
30044,SZ,2008,57.0,f,55-64
30045,TC,2003,0.0,f,55-64
30046,TC,2006,1.0,f,55-64
30047,TD,1999,16.0,f,55-64
30048,TD,2002,18.0,f,55-64
30049,TD,2003,151.0,f,55-64
30050,TD,2004,25.0,f,55-64
30051,TD,2005,59.0,f,55-64
30052,TG,1995,23.0,f,55-64
30053,TG,1996,15.0,f,55-64
30054,TG,1998,17.0,f,55-64
30055,TG,1999,25.0,f,55-64
30056,TG,2000,24.0,f,55-64
30057,TG,2002,29.0,f,55-64
30058,TG,2003,26.0,f,55-64
30059,TG,2004,37.0,f,55-64
30060,TG,2005,41.0,f,55-64
30061,TG,2006,58.0,f,55-64
30062,TG,2007,35.0,f,55-64
30063,TG,2008,47.0,f,55-64
30064,TH,1995,1175.0,f,55-64
30065,TH,1996,918.0,f,55-64
30066,TH,1997,633.0,f,55-64
30067,TH,1998,475.0,f,55-64
30068,TH,1999,879.0,f,55-64
30069,TH,2000,1016.0,f,55-64
30070,TH,2001,1265.0,f,55-64
30071,TH,2002,1307.0,f,55-64
30072,TH,2003,1264.0,f,55-64
30073,TH,2004,1203.0,f,55-64
30074,TH,2005,1259.0,f,55-64
30075,TH,2006,1287.0,f,55-64
30076,TH,2007,1281.0,f,55-64
30077,TH,2008,1276.0,f,55-64
30078,TJ,1996,11.0,f,55-64
30079,TJ,1997,12.0,f,55-64
30080,TJ,1998,10.0,f,55-64
30081,TJ,2001,11.0,f,55-64
30082,TJ,2002,15.0,f,55-64
30083,TJ,2004,17.0,f,55-64
30084,TJ,2005,43.0,f,55-64
30085,TJ,2007,61.0,f,55-64
30086,TJ,2008,40.0,f,55-64
30087,TK,2007,0.0,f,55-64
30088,TL,2002,40.0,f,55-64
30089,TL,2003,43.0,f,55-64
30090,TL,2004,27.0,f,55-64
30091,TL,2005,18.0,f,55-64
30092,TL,2006,34.0,f,55-64
30093,TL,2007,36.0,f,55-64
30094,TL,2008,35.0,f,55-64
30095,TM,1995,25.0,f,55-64
30096,TM,1996,19.0,f,55-64
30097,TM,1997,45.0,f,55-64
30098,TM,1998,16.0,f,55-64
30099,TM,1999,27.0,f,55-64
30100,TM,2000,34.0,f,55-64
30101,TM,2001,32.0,f,55-64
30102,TM,2002,34.0,f,55-64
30103,TM,2003,21.0,f,55-64
30104,TM,2004,26.0,f,55-64
30105,TM,2005,27.0,f,55-64
30106,TM,2006,24.0,f,55-64
30107,TM,2007,36.0,f,55-64
30108,TM,2008,29.0,f,55-64
30109,TN,1998,43.0,f,55-64
30110,TN,1999,29.0,f,55-64
30111,TN,2000,21.0,f,55-64
30112,TN,2001,42.0,f,55-64
30113,TN,2002,34.0,f,55-64
30114,TN,2003,24.0,f,55-64
30115,TN,2004,19.0,f,55-64
30116,TN,2005,16.0,f,55-64
30117,TN,2006,33.0,f,55-64
30118,TN,2007,29.0,f,55-64
30119,TN,2008,18.0,f,55-64
30120,TO,1995,2.0,f,55-64
30121,TO,1996,1.0,f,55-64
30122,TO,1997,0.0,f,55-64
30123,TO,1998,1.0,f,55-64
30124,TO,1999,2.0,f,55-64
30125,TO,2001,0.0,f,55-64
30126,TO,2003,2.0,f,55-64
30127,TO,2005,2.0,f,55-64
30128,TO,2006,0.0,f,55-64
30129,TO,2007,0.0,f,55-64
30130,TO,2008,2.0,f,55-64
30131,TR,2004,7.0,f,55-64
30132,TR,2005,166.0,f,55-64
30133,TR,2006,149.0,f,55-64
30134,TR,2007,128.0,f,55-64
30135,TR,2008,139.0,f,55-64
30136,TT,1995,3.0,f,55-64
30137,TT,1996,1.0,f,55-64
30138,TT,1998,5.0,f,55-64
30139,TT,1999,4.0,f,55-64
30140,TT,2000,2.0,f,55-64
30141,TT,2001,9.0,f,55-64
30142,TT,2002,0.0,f,55-64
30143,TT,2003,1.0,f,55-64
30144,TT,2005,4.0,f,55-64
30145,TT,2006,8.0,f,55-64
30146,TT,2007,3.0,f,55-64
30147,TT,2008,4.0,f,55-64
30148,TV,1995,1.0,f,55-64
30149,TV,2003,0.0,f,55-64
30150,TV,2006,0.0,f,55-64
30151,TV,2007,3.0,f,55-64
30152,TV,2008,0.0,f,55-64
30153,TZ,1995,380.0,f,55-64
30154,TZ,1996,472.0,f,55-64
30155,TZ,1997,501.0,f,55-64
30156,TZ,1998,466.0,f,55-64
30157,TZ,1999,501.0,f,55-64
30158,TZ,2000,494.0,f,55-64
30159,TZ,2001,522.0,f,55-64
30160,TZ,2002,475.0,f,55-64
30161,TZ,2003,509.0,f,55-64
30162,TZ,2004,544.0,f,55-64
30163,TZ,2005,547.0,f,55-64
30164,TZ,2006,507.0,f,55-64
30165,TZ,2007,535.0,f,55-64
30166,TZ,2008,564.0,f,55-64
30167,UA,1995,185.0,f,55-64
30168,UA,1996,192.0,f,55-64
30169,UA,1997,126.0,f,55-64
30170,UA,1998,194.0,f,55-64
30171,UA,1999,222.0,f,55-64
30172,UA,2000,218.0,f,55-64
30173,UA,2001,235.0,f,55-64
30174,UA,2003,221.0,f,55-64
30175,UA,2006,246.0,f,55-64
30176,UA,2007,438.0,f,55-64
30177,UA,2008,255.0,f,55-64
30178,UG,1995,312.0,f,55-64
30179,UG,1996,379.0,f,55-64
30180,UG,1997,379.0,f,55-64
30181,UG,1998,395.0,f,55-64
30182,UG,1999,331.0,f,55-64
30183,UG,2000,316.0,f,55-64
30184,UG,2001,292.0,f,55-64
30185,UG,2002,374.0,f,55-64
30186,UG,2003,356.0,f,55-64
30187,UG,2004,358.0,f,55-64
30188,UG,2005,389.0,f,55-64
30189,UG,2006,332.0,f,55-64
30190,UG,2007,382.0,f,55-64
30191,UG,2008,314.0,f,55-64
30192,US,1995,202.0,f,55-64
30193,US,1996,217.0,f,55-64
30194,US,1997,201.0,f,55-64
30195,US,1998,179.0,f,55-64
30196,US,1999,244.0,f,55-64
30197,US,2000,152.0,f,55-64
30198,US,2001,176.0,f,55-64
30199,US,2002,167.0,f,55-64
30200,US,2003,169.0,f,55-64
30201,US,2004,166.0,f,55-64
30202,US,2005,161.0,f,55-64
30203,US,2006,146.0,f,55-64
30204,US,2007,135.0,f,55-64
30205,US,2008,172.0,f,55-64
30206,UY,1995,9.0,f,55-64
30207,UY,1996,10.0,f,55-64
30208,UY,1997,8.0,f,55-64
30209,UY,1998,6.0,f,55-64
30210,UY,1999,11.0,f,55-64
30211,UY,2000,12.0,f,55-64
30212,UY,2001,3.0,f,55-64
30213,UY,2002,11.0,f,55-64
30214,UY,2003,6.0,f,55-64
30215,UY,2004,11.0,f,55-64
30216,UY,2005,8.0,f,55-64
30217,UY,2006,11.0,f,55-64
30218,UY,2007,7.0,f,55-64
30219,UY,2008,13.0,f,55-64
30220,UZ,1996,149.0,f,55-64
30221,UZ,1998,1.0,f,55-64
30222,UZ,1999,136.0,f,55-64
30223,UZ,2000,112.0,f,55-64
30224,UZ,2001,216.0,f,55-64
30225,UZ,2002,96.0,f,55-64
30226,UZ,2003,172.0,f,55-64
30227,UZ,2004,211.0,f,55-64
30228,UZ,2005,217.0,f,55-64
30229,UZ,2006,224.0,f,55-64
30230,UZ,2007,235.0,f,55-64
30231,UZ,2008,227.0,f,55-64
30232,VC,2000,0.0,f,55-64
30233,VC,2005,0.0,f,55-64
30234,VC,2007,0.0,f,55-64
30235,VE,1999,134.0,f,55-64
30236,VE,2002,123.0,f,55-64
30237,VE,2003,140.0,f,55-64
30238,VE,2004,135.0,f,55-64
30239,VE,2005,146.0,f,55-64
30240,VE,2006,140.0,f,55-64
30241,VE,2007,147.0,f,55-64
30242,VE,2008,146.0,f,55-64
30243,VI,1996,0.0,f,55-64
30244,VN,1996,3360.0,f,55-64
30245,VN,1997,3614.0,f,55-64
30246,VN,1998,3296.0,f,55-64
30247,VN,1999,3034.0,f,55-64
30248,VN,2000,2847.0,f,55-64
30249,VN,2001,2530.0,f,55-64
30250,VN,2002,2409.0,f,55-64
30251,VN,2003,2283.0,f,55-64
30252,VN,2004,2226.0,f,55-64
30253,VN,2005,2023.0,f,55-64
30254,VN,2006,1996.0,f,55-64
30255,VN,2007,1891.0,f,55-64
30256,VN,2008,1858.0,f,55-64
30257,VU,1995,0.0,f,55-64
30258,VU,1996,4.0,f,55-64
30259,VU,1998,0.0,f,55-64
30260,VU,1999,0.0,f,55-64
30261,VU,2000,3.0,f,55-64
30262,VU,2001,1.0,f,55-64
30263,VU,2002,3.0,f,55-64
30264,VU,2003,1.0,f,55-64
30265,VU,2004,2.0,f,55-64
30266,VU,2005,1.0,f,55-64
30267,VU,2006,0.0,f,55-64
30268,VU,2007,1.0,f,55-64
30269,WF,1996,0.0,f,55-64
30270,WF,2003,0.0,f,55-64
30271,WF,2007,0.0,f,55-64
30272,WS,1995,1.0,f,55-64
30273,WS,1996,0.0,f,55-64
30274,WS,1997,2.0,f,55-64
30275,WS,1998,0.0,f,55-64
30276,WS,1999,0.0,f,55-64
30277,WS,2000,0.0,f,55-64
30278,WS,2001,1.0,f,55-64
30279,WS,2002,0.0,f,55-64
30280,WS,2005,1.0,f,55-64
30281,WS,2008,0.0,f,55-64
30282,YE,1995,106.0,f,55-64
30283,YE,1996,14.0,f,55-64
30284,YE,1997,71.0,f,55-64
30285,YE,1998,158.0,f,55-64
30286,YE,1999,120.0,f,55-64
30287,YE,2000,247.0,f,55-64
30288,YE,2001,192.0,f,55-64
30289,YE,2002,122.0,f,55-64
30290,YE,2003,114.0,f,55-64
30291,YE,2004,86.0,f,55-64
30292,YE,2005,85.0,f,55-64
30293,YE,2006,73.0,f,55-64
30294,YE,2007,113.0,f,55-64
30295,YE,2008,102.0,f,55-64
30296,YU,1995,158.0,f,55-64
30297,YU,1996,217.0,f,55-64
30298,YU,1997,239.0,f,55-64
30299,YU,2001,23.0,f,55-64
30300,YU,2002,19.0,f,55-64
30301,YU,2003,20.0,f,55-64
30302,YU,2004,41.0,f,55-64
30303,ZA,1999,159.0,f,55-64
30304,ZA,2000,167.0,f,55-64
30305,ZA,2001,295.0,f,55-64
30306,ZA,2002,1076.0,f,55-64
30307,ZA,2003,1972.0,f,55-64
30308,ZA,2004,2182.0,f,55-64
30309,ZA,2005,2352.0,f,55-64
30310,ZA,2006,2550.0,f,55-64
30311,ZA,2007,2964.0,f,55-64
30312,ZA,2008,3234.0,f,55-64
30313,ZM,1995,117.0,f,55-64
30314,ZM,2000,112.0,f,55-64
30315,ZM,2002,297.0,f,55-64
30316,ZM,2003,297.0,f,55-64
30317,ZM,2004,245.0,f,55-64
30318,ZM,2005,235.0,f,55-64
30319,ZM,2006,207.0,f,55-64
30320,ZM,2007,244.0,f,55-64
30321,ZM,2008,187.0,f,55-64
30322,ZW,2002,140.0,f,55-64
30323,ZW,2003,225.0,f,55-64
30324,ZW,2004,214.0,f,55-64
30325,ZW,2005,193.0,f,55-64
30326,ZW,2006,230.0,f,55-64
30327,ZW,2007,213.0,f,55-64
30328,ZW,2008,174.0,f,55-64
30329,AD,1996,0.0,f,65+
30330,AD,1997,1.0,f,65+
30331,AD,1999,0.0,f,65+
30332,AD,2002,0.0,f,65+
30333,AD,2003,0.0,f,65+
30334,AD,2004,0.0,f,65+
30335,AD,2005,0.0,f,65+
30336,AD,2006,0.0,f,65+
30337,AD,2008,0.0,f,65+
30338,AE,1999,2.0,f,65+
30339,AE,2000,4.0,f,65+
30340,AE,2002,1.0,f,65+
30341,AE,2003,4.0,f,65+
30342,AE,2004,3.0,f,65+
30343,AE,2006,5.0,f,65+
30344,AE,2007,0.0,f,65+
30345,AE,2008,3.0,f,65+
30346,AF,1997,1.0,f,65+
30347,AF,1998,20.0,f,65+
30348,AF,1999,8.0,f,65+
30349,AF,2000,36.0,f,65+
30350,AF,2001,89.0,f,65+
30351,AF,2002,218.0,f,65+
30352,AF,2003,158.0,f,65+
30353,AF,2004,256.0,f,65+
30354,AF,2005,246.0,f,65+
30355,AF,2006,309.0,f,65+
30356,AF,2007,353.0,f,65+
30357,AF,2008,364.0,f,65+
30358,AG,1996,0.0,f,65+
30359,AG,2000,0.0,f,65+
30360,AG,2002,0.0,f,65+
30361,AG,2003,0.0,f,65+
30362,AG,2007,0.0,f,65+
30363,AI,2004,0.0,f,65+
30364,AL,1995,16.0,f,65+
30365,AL,1997,8.0,f,65+
30366,AL,1998,13.0,f,65+
30367,AL,1999,16.0,f,65+
30368,AL,2000,11.0,f,65+
30369,AL,2001,9.0,f,65+
30370,AL,2002,17.0,f,65+
30371,AL,2003,20.0,f,65+
30372,AL,2004,22.0,f,65+
30373,AL,2005,18.0,f,65+
30374,AL,2006,13.0,f,65+
30375,AL,2007,9.0,f,65+
30376,AL,2008,10.0,f,65+
30377,AM,1996,0.0,f,65+
30378,AM,1997,1.0,f,65+
30379,AM,1998,6.0,f,65+
30380,AM,1999,7.0,f,65+
30381,AM,2000,4.0,f,65+
30382,AM,2001,5.0,f,65+
30383,AM,2002,1.0,f,65+
30384,AM,2003,3.0,f,65+
30385,AM,2004,3.0,f,65+
30386,AM,2005,7.0,f,65+
30387,AM,2006,4.0,f,65+
30388,AM,2007,7.0,f,65+
30389,AM,2008,11.0,f,65+
30390,AN,1996,0.0,f,65+
30391,AN,1997,1.0,f,65+
30392,AN,1998,0.0,f,65+
30393,AN,1999,0.0,f,65+
30394,AN,2000,0.0,f,65+
30395,AN,2001,0.0,f,65+
30396,AN,2002,1.0,f,65+
30397,AN,2003,0.0,f,65+
30398,AN,2006,0.0,f,65+
30399,AO,1995,18.0,f,65+
30400,AO,1996,113.0,f,65+
30401,AO,1997,145.0,f,65+
30402,AO,1998,92.0,f,65+
30403,AO,1999,194.0,f,65+
30404,AO,2000,120.0,f,65+
30405,AO,2001,182.0,f,65+
30406,AO,2002,305.0,f,65+
30407,AO,2003,129.0,f,65+
30408,AO,2004,269.0,f,65+
30409,AO,2005,417.0,f,65+
30410,AO,2006,314.0,f,65+
30411,AO,2007,367.0,f,65+
30412,AO,2008,337.0,f,65+
30413,AR,1996,463.0,f,65+
30414,AR,1997,234.0,f,65+
30415,AR,1998,276.0,f,65+
30416,AR,1999,249.0,f,65+
30417,AR,2000,216.0,f,65+
30418,AR,2001,249.0,f,65+
30419,AR,2002,255.0,f,65+
30420,AR,2003,231.0,f,65+
30421,AR,2004,237.0,f,65+
30422,AR,2005,240.0,f,65+
30423,AR,2006,213.0,f,65+
30424,AR,2007,246.0,f,65+
30425,AR,2008,204.0,f,65+
30426,AS,1997,0.0,f,65+
30427,AT,1995,59.0,f,65+
30428,AT,1997,172.0,f,65+
30429,AT,1999,26.0,f,65+
30430,AT,2000,22.0,f,65+
30431,AT,2001,18.0,f,65+
30432,AT,2002,21.0,f,65+
30433,AT,2003,12.0,f,65+
30434,AT,2004,16.0,f,65+
30435,AT,2005,10.0,f,65+
30436,AT,2006,15.0,f,65+
30437,AT,2007,19.0,f,65+
30438,AU,1997,12.0,f,65+
30439,AU,1998,24.0,f,65+
30440,AU,1999,26.0,f,65+
30441,AU,2000,14.0,f,65+
30442,AU,2001,20.0,f,65+
30443,AU,2002,23.0,f,65+
30444,AU,2003,7.0,f,65+
30445,AU,2004,19.0,f,65+
30446,AU,2005,14.0,f,65+
30447,AU,2006,21.0,f,65+
30448,AU,2007,23.0,f,65+
30449,AU,2008,10.0,f,65+
30450,AZ,1995,0.0,f,65+
30451,AZ,1996,10.0,f,65+
30452,AZ,1997,0.0,f,65+
30453,AZ,1998,0.0,f,65+
30454,AZ,1999,0.0,f,65+
30455,AZ,2000,0.0,f,65+
30456,AZ,2002,21.0,f,65+
30457,AZ,2003,5.0,f,65+
30458,AZ,2004,24.0,f,65+
30459,AZ,2005,24.0,f,65+
30460,AZ,2006,8.0,f,65+
30461,BA,1995,23.0,f,65+
30462,BA,1996,39.0,f,65+
30463,BA,1997,83.0,f,65+
30464,BA,1998,85.0,f,65+
30465,BA,1999,87.0,f,65+
30466,BA,2000,124.0,f,65+
30467,BA,2001,127.0,f,65+
30468,BA,2002,81.0,f,65+
30469,BA,2003,73.0,f,65+
30470,BA,2004,102.0,f,65+
30471,BA,2005,130.0,f,65+
30472,BA,2006,88.0,f,65+
30473,BA,2007,0.0,f,65+
30474,BA,2008,112.0,f,65+
30475,BB,2000,0.0,f,65+
30476,BB,2001,0.0,f,65+
30477,BB,2007,0.0,f,65+
30478,BB,2008,0.0,f,65+
30479,BD,1995,38.0,f,65+
30480,BD,1996,41.0,f,65+
30481,BD,1997,236.0,f,65+
30482,BD,1998,324.0,f,65+
30483,BD,1999,333.0,f,65+
30484,BD,2000,370.0,f,65+
30485,BD,2001,371.0,f,65+
30486,BD,2002,865.0,f,65+
30487,BD,2003,591.0,f,65+
30488,BD,2004,718.0,f,65+
30489,BD,2005,1230.0,f,65+
30490,BD,2006,1735.0,f,65+
30491,BD,2007,1818.0,f,65+
30492,BD,2008,1947.0,f,65+
30493,BE,1995,34.0,f,65+
30494,BE,1996,26.0,f,65+
30495,BE,1997,28.0,f,65+
30496,BE,1998,35.0,f,65+
30497,BE,1999,16.0,f,65+
30498,BE,2000,27.0,f,65+
30499,BE,2001,18.0,f,65+
30500,BE,2002,16.0,f,65+
30501,BE,2003,7.0,f,65+
30502,BE,2004,14.0,f,65+
30503,BE,2005,23.0,f,65+
30504,BE,2006,22.0,f,65+
30505,BE,2007,22.0,f,65+
30506,BE,2008,12.0,f,65+
30507,BF,1995,10.0,f,65+
30508,BF,1996,10.0,f,65+
30509,BF,1997,10.0,f,65+
30510,BF,1998,14.0,f,65+
30511,BF,1999,20.0,f,65+
30512,BF,2000,14.0,f,65+
30513,BF,2001,32.0,f,65+
30514,BF,2002,25.0,f,65+
30515,BF,2003,36.0,f,65+
30516,BF,2004,33.0,f,65+
30517,BF,2005,40.0,f,65+
30518,BF,2006,47.0,f,65+
30519,BF,2007,45.0,f,65+
30520,BF,2008,57.0,f,65+
30521,BG,2000,6.0,f,65+
30522,BG,2001,9.0,f,65+
30523,BG,2002,30.0,f,65+
30524,BG,2003,58.0,f,65+
30525,BG,2004,71.0,f,65+
30526,BG,2005,70.0,f,65+
30527,BG,2006,59.0,f,65+
30528,BG,2007,46.0,f,65+
30529,BG,2008,44.0,f,65+
30530,BH,1995,1.0,f,65+
30531,BH,1996,3.0,f,65+
30532,BH,1997,1.0,f,65+
30533,BH,1998,6.0,f,65+
30534,BH,1999,3.0,f,65+
30535,BH,2000,1.0,f,65+
30536,BH,2001,0.0,f,65+
30537,BH,2002,1.0,f,65+
30538,BH,2003,0.0,f,65+
30539,BH,2004,2.0,f,65+
30540,BH,2005,0.0,f,65+
30541,BH,2006,0.0,f,65+
30542,BH,2007,1.0,f,65+
30543,BH,2008,0.0,f,65+
30544,BI,1995,4.0,f,65+
30545,BI,1996,7.0,f,65+
30546,BI,1997,19.0,f,65+
30547,BI,1998,16.0,f,65+
30548,BI,1999,28.0,f,65+
30549,BI,2001,15.0,f,65+
30550,BI,2002,23.0,f,65+
30551,BI,2003,10.0,f,65+
